handle,fieldType,name,visible,plainDescription,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_d993f3e3-e9f9-4d99-a06d-dca14ef72859,VARIANT,,TRUE,,,,,,40,,25,0,FALSE,,,SAUCE-BARS-1G-07,,,,,,,Flavor,TEXT_CHOICES,BlueBerry Kush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d993f3e3-e9f9-4d99-a06d-dca14ef72859,VARIANT,,TRUE,,,,,,40,,25,4,FALSE,,,SAUCE-BARS-1G-08,,,,,,,Flavor,TEXT_CHOICES,Animal Mintz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d993f3e3-e9f9-4d99-a06d-dca14ef72859,MEDIA,,,,076a10_b13707eb1d46456fa22b3bfeba2bcc51~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,PRODUCT,Torch Flow 1g Disposabe,TRUE,"<p>* Lab Tested * </p><p>Fully loaded, Rechargeable,</p><p>Ready to hit right out of the box</p><p>​</p><p><span style=""font-weight: 700"">GG4</span></p><p><span style=""font-weight: 700"">Rainbow Dulce</span></p><p><span style=""font-weight: 700"">Marshmallow OG</span></p><p><span style=""font-weight: 700"">Wedding Cake</span></p>",,,Torch,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,GG4;Rainbow Dulce;Marshmallow OG;Wedding Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,VARIANT,,TRUE,,,,,,40,,28,4,FALSE,,,TORCH-FLOW-1G-01,,,,,,,Flavor,TEXT_CHOICES,GG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,VARIANT,,TRUE,,,,,,40,,28,4,FALSE,,,TORCH-FLOW-1G-02,,,,,,,Flavor,TEXT_CHOICES,Rainbow Dulce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,VARIANT,,TRUE,,,,,,40,,28,4,FALSE,,,TORCH-FLOW-1G-03,,,,,,,Flavor,TEXT_CHOICES,Marshmallow OG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,VARIANT,,TRUE,,,,,,40,,28,4,FALSE,,,TORCH-FLOW-1G-04,,,,,,,Flavor,TEXT_CHOICES,Wedding Cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_75593d02-b883-40d0-8e77-c5f9d0c33cfd,MEDIA,,,,076a10_cb94722d4e8e4d8ebb3d96d272623c63~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,PRODUCT,Muha Medas 2g Disposable,TRUE,"<p>* Lab Tested * </p><p>Fully loaded, Rechargeable,</p><p>Ready to hit right out of the box</p><p>​</p><p><span style=""font-weight: 700"">Pineapple Express</span> (Sativa)</p><p><span style=""font-weight: 700"">Skywalker OG</span> (Indica)</p><p><span style=""font-weight: 700"">Strawberry Cough </span>(Sativa)</p><p><span style=""font-weight: 700"">Sour Diesel </span>(Sativa)</p><p><span style=""font-weight: 700"">Grandaddy Purp </span>(Indica)</p><p><span style=""font-weight: 700"">Watermelon OG</span> (Indica)</p><p><span style=""font-weight: 700"">Blue Slushi </span>(Hybrid)</p><p><span style=""font-weight: 700"">Green Apple Elixar</span> (Hybrid)</p><p><span style=""font-weight: 700"">Blue Dream </span>(Hybrid)</p><p><span style=""font-weight: 700"">Berry Gelato </span>(Hybrid)</p>",,,Muha Medas,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Pineapple Express (Sativa);Skywalker OG (Indica);Strawberry Cough (Sativa);Sour Diesel (Sativa);Grandaddy Purp (Indica);Watermelon OG (Indica);Blue Slushi (Hybrid);Green Apple Elixar (Hybrid);Blue Dream (Hybrid);Berry Gelato (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,2,FALSE,,,MUHA-MEDAS-2G-01,,,,,,,Flavor,TEXT_CHOICES,Pineapple Express (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,8,FALSE,,,MUHA-MEDAS-2G-02,,,,,,,Flavor,TEXT_CHOICES,Skywalker OG (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,3,FALSE,,,MUHA-MEDAS-2G-03,,,,,,,Flavor,TEXT_CHOICES,Strawberry Cough (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,8,FALSE,,,MUHA-MEDAS-2G-04,,,,,,,Flavor,TEXT_CHOICES,Sour Diesel (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,4,FALSE,,,MUHA-MEDAS-2G-05,,,,,,,Flavor,TEXT_CHOICES,Grandaddy Purp (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,7,FALSE,,,MUHA-MEDAS-2G-06,,,,,,,Flavor,TEXT_CHOICES,Watermelon OG (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,8,FALSE,,,MUHA-MEDAS-2G-07,,,,,,,Flavor,TEXT_CHOICES,Blue Slushi (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,9,FALSE,,,MUHA-MEDAS-2G-08,,,,,,,Flavor,TEXT_CHOICES,Green Apple Elixar (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,4,FALSE,,,MUHA-MEDAS-2G-09,,,,,,,Flavor,TEXT_CHOICES,Blue Dream (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,VARIANT,,TRUE,,,,,,65,,16,2,FALSE,,,MUHA-MEDAS-2G-10,,,,,,,Flavor,TEXT_CHOICES,Berry Gelato (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a19004ad-1ddb-4427-9fda-4084535cace1,MEDIA,,,,076a10_161ea45de36d4935923cdd120b7cb4bc~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,PRODUCT,Boutiq 2g 2 flavored,TRUE,"<p>* Lab Tested * </p><p>Fully loaded, Rechargeable,</p><p>Ready to hit right out of the box</p><p>​</p><p><span style=""font-weight: 700"">Chem Berry / Lemon Cherry</span> (Sativa)  /  (Hybrid)</p><p><span style=""font-weight: 700"">Green Magic / Kiwi-Z</span> (Sativa)  /  (Indica)</p><p><span style=""font-weight: 700"">Pink Tangie/Tropicana</span>   (Sativa)  /  (Sativa)</p><p><span style=""font-weight: 700"">Lava Mint /  x- 41 </span>(Hybrid)  /  (Hybrid)</p><p><span style=""font-weight: 700"">Brookly Dream / Midnight-z </span>(Sativa)  /  (Indica)</p><p><span style=""font-weight: 700"">Purple Berry / Mango Runtz </span>(Indica) / (Indica)</p><p><span style=""font-weight: 700"">Blue Matcha / Maui Wowie</span>  (Sativa)  /  (Sativa)</p><p><span style=""font-weight: 700"">Black-Z / Z-Limeade</span> (Indica) / (Indica)</p>",,,Boutiq,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Chem Berry / Lemon Cherry   (Sativa)  /  (Hybrid);Green Magic / Kiwi-Z       (Sativa)  /  (Indica);Pink Tangie/Tropicana   (Sativa)  /  (Sativa);Lava Mint   /  x- 41         (Hybrid)  /  (Hybrid);Black-Z / Z-Limeade        (Indica) / (Indica);Blue Matcha / Maui Wowie   (Sativa)  /  (Sativa);Purple Berry / Mango Runtz    (Indica) / (Indica);Brooklyn Dream / Midnight-Z (Sativa) / (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,2,FALSE,,,BOUTIQ-2G-01,,,,,,,Flavor,TEXT_CHOICES,Chem Berry / Lemon Cherry   (Sativa)  /  (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,0,FALSE,,,BOUTIQ-2G-02,,,,,,,Flavor,TEXT_CHOICES,Green Magic / Kiwi-Z       (Sativa)  /  (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,0,FALSE,,,BOUTIQ-2G-03,,,,,,,Flavor,TEXT_CHOICES,Pink Tangie/Tropicana   (Sativa)  /  (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,2,FALSE,,,BOUTIQ-2G-04,,,,,,,Flavor,TEXT_CHOICES,Lava Mint   /  x- 41         (Hybrid)  /  (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,0,FALSE,,,BOUTIQ-2G-05,,,,,,,Flavor,TEXT_CHOICES,Black-Z / Z-Limeade        (Indica) / (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,3,FALSE,,,BOUTIQ-2G-06,,,,,,,Flavor,TEXT_CHOICES,Blue Matcha / Maui Wowie   (Sativa)  /  (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,0,FALSE,,,BOUTIQ-2G-07,,,,,,,Flavor,TEXT_CHOICES,Purple Berry / Mango Runtz    (Indica) / (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,VARIANT,,TRUE,,,,,,70,,18,2,FALSE,,,BOUTIQ-2G-08,,,,,,,Flavor,TEXT_CHOICES,Brooklyn Dream / Midnight-Z (Sativa) / (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_4f95a272-7777-415e-9fe8-0576d4578277,MEDIA,,,,076a10_35029926b35b405cb4655bcad6462bba~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,PRODUCT,Muha Med 2 Gram Disposable,TRUE,"<p>* Lab Tested * </p><p>Fully loaded, Rechargeable,</p><p>Ready to hit right out of the box</p><p>​</p><p><span style=""font-weight: 700"">Dragon Berry Runtz</span> (Indica)</p><p><span style=""font-weight: 700"">Pineapple Paradise</span>  (Hybrid)</p><p><span style=""font-weight: 700"">Bubblegum Burst </span>(Sativa)</p><p><span style=""font-weight: 700"">Habibi </span>(Sativa)</p><p><span style=""font-weight: 700"">Blue Slushie</span> (Hybrid)</p><p><span style=""font-weight: 700"">Watermelon Moonshine</span>  (Hybrid)</p><p><span style=""font-weight: 700"">Frozen Pomegranate </span> (Sativa)</p><p><span style=""font-weight: 700"">Sweet Dreams OG</span> (Indica)</p><p><span style=""font-weight: 700"">Galactic Diesel </span> (Indica)</p><p><span style=""font-weight: 700"">Horchata</span> (Indica)</p>",,,,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Dragon Berry Runtz (Indica);Pineapple Paradise  (Hybrid);Bubblegum Burst (Sativa);Habibi (Sativa);Blue Slushie (Hybrid);Watermelon Moonshine  (Hybrid);Frozen Pomegranate  (Sativa);Sweet Dreams OG (Indica);Galactic Diesel  (Indica);Horchata (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-01,,,,,,,Flavor,TEXT_CHOICES,Dragon Berry Runtz (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-02,,,,,,,Flavor,TEXT_CHOICES,Pineapple Paradise  (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-03,,,,,,,Flavor,TEXT_CHOICES,Bubblegum Burst (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-04,,,,,,,Flavor,TEXT_CHOICES,Habibi (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-05,,,,,,,Flavor,TEXT_CHOICES,Blue Slushie (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-06,,,,,,,Flavor,TEXT_CHOICES,Watermelon Moonshine  (Hybrid),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-07,,,,,,,Flavor,TEXT_CHOICES,Frozen Pomegranate  (Sativa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-08,,,,,,,Flavor,TEXT_CHOICES,Sweet Dreams OG (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-09,,,,,,,Flavor,TEXT_CHOICES,Galactic Diesel  (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,VARIANT,,TRUE,,,,,,75,,18,0,FALSE,,,MUHA-MED-2G-10,,,,,,,Flavor,TEXT_CHOICES,Horchata (Indica),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e1786923-9fff-4a70-b093-d2b8d502f03c,MEDIA,,,,076a10_21dde555a30549448bf524775ccd4289~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,PRODUCT,Boutiq 2 Gram 3 Flavored,TRUE,"<p>Fully loaded, Rechargeable,</p><p>Ready to hit right out of the box​</p><p>​​</p><p><span style=""font-weight: 700"">Purple Papaya / BlueBerriez / RZ-11 </span> (Indica) / (Indica) / (Indica)</p><p><span style=""font-weight: 700"">Sour Tangie / NYC Sour / Passion Fruit</span> (Sativa) / (Sativa) / (Sativa)</p><p><span style=""font-weight: 700"">Grape Soda / GlowBerry / Cherry Pie</span>  (Indica) / (Indica) / (Indica)</p><p><span style=""font-weight: 700"">Blue Matcha / Acai Berry / Sour Slush</span> (Sativa) / (Sativa) / (Sativa) </p><p><span style=""font-weight: 700"">Italian Ice / Lemon Cherry / Z-Runtz </span>(Hybrid) / (Hybrid) / (Indica)</p><p><span style=""font-weight: 700"">Arctic Frost / Rocket Pop / Tropic Haze</span> (Hybrid) / (Hybrid) / (Sativa)</p><p><span style=""font-weight: 700"">Lime Haze / Slimeade / Starfruit</span> (Sativa) / (Indica) / (Hybrid) </p><p><span style=""font-weight: 700"">Pink-Z / Dragon Fruit / Tropicana</span> (Indica) / (Hybrid) / (Sativa)</p><p><span style=""font-weight: 700"">CherryLime/Crunch Berry/Orange Mochi </span>(Sativa) / (Indica) / (Hybrid) </p><p><span style=""font-weight: 700"">Maui Mowie / Gelato 41 /Mango Melon </span>(Sativa) / (Hybrid) / (Indica)</p>",,,Boutiq,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Purple Papaya / Blueberries / RZ-11;Sour Tangie / NYC Sour / Passion Fruit;Grape Soda / FlowBerry / Cherry Pie;Blue Matcha / Acai Berry / Sour Slush;Italian Ice / Lemon Cherry / Z-Runtz;Arctic Frost / Rocket Pop / Tropic Haze;Lime Haze / Slimeade / Starfruit;Pink-Z / Dragon Fruit / Tropicana;CherryLime/Crunch Berry/Orange Mochi;Maui Mowie / Gelato 41 /Mango Melon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-01,,,,,,,Flavor,TEXT_CHOICES,Purple Papaya / Blueberries / RZ-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-02,,,,,,,Flavor,TEXT_CHOICES,Sour Tangie / NYC Sour / Passion Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,7,FALSE,,,BOUTIQ-2G-3FLAV-03,,,,,,,Flavor,TEXT_CHOICES,Grape Soda / FlowBerry / Cherry Pie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-04,,,,,,,Flavor,TEXT_CHOICES,Blue Matcha / Acai Berry / Sour Slush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-05,,,,,,,Flavor,TEXT_CHOICES,Italian Ice / Lemon Cherry / Z-Runtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-06,,,,,,,Flavor,TEXT_CHOICES,Arctic Frost / Rocket Pop / Tropic Haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-07,,,,,,,Flavor,TEXT_CHOICES,Lime Haze / Slimeade / Starfruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-08,,,,,,,Flavor,TEXT_CHOICES,Pink-Z / Dragon Fruit / Tropicana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,9,FALSE,,,BOUTIQ-2G-3FLAV-09,,,,,,,Flavor,TEXT_CHOICES,CherryLime/Crunch Berry/Orange Mochi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,VARIANT,,TRUE,,,,,,80,,18,8,FALSE,,,BOUTIQ-2G-3FLAV-10,,,,,,,Flavor,TEXT_CHOICES,Maui Mowie / Gelato 41 /Mango Melon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_b80f1e7e-3a94-4628-bcaf-14d3e86a559d,MEDIA,,,,076a10_56a8cabfbb6a4f75a9bf2db4be5f5f6e~mv2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,PRODUCT,Munchies 1 Gram Pre-Rolls,TRUE,,,,Munchies,,,,,,,,,,,,,,,,Flavor,TEXT_CHOICES,Apple Fritter Cheesecake;Tiramisu Cheesecake;Lemon Cherry Cheesecak;Strawberry Cheesecake;Smorez Marshmellow;Black Cherry;Cookies & Cream;Cinnamon Toast Bunz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,4,FALSE,,,MUNCHIES-1G-01,,,,,,,Flavor,TEXT_CHOICES,Apple Fritter Cheesecake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,5,FALSE,,,MUNCHIES-1G-02,,,,,,,Flavor,TEXT_CHOICES,Tiramisu Cheesecake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_595e3d8f-956e-4837-8501-dc5c8ef6ab3b,VARIANT,,TRUE,,,,,,20,,4,6,FALSE,,,MUNCHIES-1G-03,,,,,,,Flavor,TEXT_CHOICES,Lemon Cherry Cheesecak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
